"state_from","county_from","state_to","county_to","in","out","change"
1,89,1,91,30,0,30
1,89,1,93,49,0,49
1,89,1,95,700,535,165
1,89,1,97,213,200,13
1,89,1,101,223,209,14
1,89,1,103,1147,1123,24
1,89,1,115,63,42,21
1,89,1,117,177,159,18
1,89,1,119,30,0,30
1,89,1,121,62,45,17
1,89,1,125,199,177,22
1,89,1,127,38,0,38
1,89,2,90,34,0,34
1,89,4,3,34,0,34
1,89,4,13,168,77,91
1,89,4,19,81,78,3
1,89,5,119,33,40,-7
1,89,6,1,39,0,39
1,89,6,37,199,84,115
1,89,6,59,84,0,84
1,89,6,65,64,0,64
1,89,6,67,31,0,31
1,89,6,71,59,45,14
1,89,6,73,120,71,49
1,89,6,83,42,0,42
1,89,6,85,52,25,27
1,89,6,111,42,0,42
1,89,8,35,0,56,-56
1,89,8,41,131,66,65
1,89,9,9,48,0,48
1,89,12,1,31,0,31
1,89,12,5,61,0,61
1,89,12,9,220,74,146
1,89,12,11,122,30,92
1,89,12,31,46,58,-12
1,89,12,33,44,53,-9
1,89,12,57,67,52,15
1,89,12,71,67,0,67
1,89,12,73,46,26,20
1,89,12,81,29,0,29
1,89,12,86,90,24,66
1,89,12,91,196,65,131
1,89,12,95,138,74,64
1,89,12,99,124,48,76
1,89,12,101,36,0,36
1,89,12,103,111,53,58
1,89,12,105,50,0,50
1,89,12,113,54,36,18
1,89,12,117,47,30,17
1,89,12,127,42,0,42
1,89,13,21,0,30,-30
1,89,13,51,45,39,6
1,89,13,57,38,0,38
1,89,13,63,51,54,-3
1,89,13,67,110,100,10
1,89,13,89,104,145,-41
1,89,13,97,0,27,-27
1,89,13,121,131,141,-10
1,89,13,135,141,110,31
1,89,13,151,32,25,7
1,89,13,153,34,0,34
1,89,13,179,50,0,50
1,89,13,215,89,31,58
1,89,15,3,81,36,45
1,89,17,31,139,124,15
1,89,17,89,33,0,33
1,89,18,89,0,32,-32
1,89,18,97,63,0,63
1,89,20,61,0,33,-33
1,89,20,173,35,0,35
1,89,21,47,80,0,80
1,89,21,67,30,0,30
1,89,21,111,61,0,61
1,89,22,33,47,33,14
1,89,22,51,34,40,-6
1,89,22,71,0,48,-48
1,89,22,103,35,44,-9
1,89,24,3,66,0,66
1,89,24,5,40,0,40
1,89,24,17,32,0,32
1,89,24,27,44,0,44
1,89,24,31,69,27,42
1,89,24,33,68,31,37
1,89,25,17,50,0,50
1,89,26,49,34,0,34
1,89,26,81,47,0,47
1,89,26,99,56,0,56
1,89,26,125,114,48,66
1,89,26,163,152,46,106
1,89,28,33,0,49,-49
1,89,28,47,47,0,47
1,89,28,49,53,0,53
1,89,28,75,32,0,32
1,89,28,89,44,0,44
1,89,28,105,52,0,52
1,89,29,183,63,28,35
1,89,29,189,152,73,79
1,89,32,3,53,47,6
1,89,34,25,42,0,42
1,89,35,1,37,0,37
1,89,36,47,0,23,-23
1,89,36,55,56,0,56
1,89,36,61,43,26,17
1,89,36,81,39,0,39
1,89,36,103,29,0,29
1,89,37,51,79,70,9
1,89,37,119,36,56,-20
1,89,37,129,21,0,21
1,89,37,133,52,0,52
1,89,37,183,40,47,-7
1,89,39,35,62,44,18
1,89,39,49,103,37,66
1,89,39,57,38,0,38
1,89,39,61,0,42,-42
1,89,39,113,33,0,33
1,89,40,31,0,37,-37
1,89,45,19,22,0,22
1,89,45,45,43,26,17
1,89,45,79,39,44,-5
1,89,47,3,27,0,27
1,89,47,31,73,0,73
1,89,47,37,271,255,16
1,89,47,51,90,33,57
1,89,47,55,155,136,19
1,89,47,65,149,87,62
1,89,47,93,72,59,13
1,89,47,103,386,515,-129
1,89,47,119,51,56,-5
1,89,47,125,189,82,107
1,89,47,149,59,96,-37
1,89,47,157,109,104,5
1,89,47,165,29,0,29
1,89,47,187,53,59,-6
1,89,48,27,150,74,76
1,89,48,29,88,55,33
1,89,48,85,55,42,13
1,89,48,113,70,43,27
1,89,48,121,34,32,2
1,89,48,141,106,53,53
1,89,48,167,55,0,55
1,89,48,201,195,96,99
1,89,48,439,86,92,-6
1,89,48,453,51,36,15
1,89,49,35,0,31,-31
1,89,51,13,55,36,19
1,89,51,41,28,0,28
1,89,51,59,263,131,132
1,89,51,107,59,0,59
1,89,51,153,182,58,124
1,89,51,177,63,0,63
1,89,51,179,54,0,54
1,89,51,510,37,0,37
1,89,51,700,30,0,30
1,89,51,810,73,25,48
1,89,53,33,93,51,42
1,89,53,53,54,26,28
1,89,53,61,62,0,62
1,89,53,67,0,41,-41
1,89,55,79,27,0,27
1,91,1,25,80,74,6
1,91,1,63,76,64,12
1,91,1,65,91,87,4
1,91,1,73,53,106,-53
1,91,1,89,0,30,-30
1,91,1,97,0,61,-61
1,91,1,101,51,75,-24
1,91,1,105,0,46,-46
1,91,1,119,67,52,15
1,91,1,125,62,164,-102
1,91,1,131,40,0,40
1,93,1,33,56,66,-10
1,93,1,57,178,130,48
1,93,1,59,145,158,-13
1,93,1,73,49,80,-31
1,93,1,75,145,129,16
1,93,1,77,0,58,-58
1,93,1,89,0,49,-49
1,93,1,125,39,76,-37
1,93,1,127,91,99,-8
1,93,1,133,174,166,8
1,93,28,81,36,34,2
1,95,1,3,56,32,24
1,95,1,9,284,241,43
1,95,1,15,58,70,-12
1,95,1,43,231,278,-47
1,95,1,49,727,591,136
1,95,1,55,885,849,36
1,95,1,71,153,212,-59
1,95,1,73,153,155,-2
1,95,1,81,39,58,-19
1,95,1,83,30,57,-27
1,95,1,89,535,700,-165
1,95,1,97,36,0,36
1,95,1,103,324,225,99
1,95,1,115,26,0,26
1,95,1,117,40,65,-25
1,95,1,125,38,48,-10
1,95,1,127,0,35,-35
1,95,12,57,29,0,29
1,95,12,71,49,0,49
1,95,12,91,38,0,38
1,95,12,105,32,0,32
1,97,1,1,89,60,29
1,97,1,3,1846,2665,-819
1,97,1,15,51,0,51
1,97,1,21,31,0,31
1,97,1,23,42,36,6
1,97,1,25,218,171,47
1,97,1,31,36,0,36
1,97,1,35,71,37,34
1,97,1,39,36,0,36
1,97,1,45,58,0,58
1,97,1,47,47,27,20
1,97,1,49,0,38,-38
1,97,1,51,79,62,17
1,97,1,53,100,71,29
1,97,1,55,36,33,3
1,97,1,69,76,90,-14
1,97,1,73,527,637,-110
1,97,1,81,138,111,27
1,97,1,89,200,213,-13
1,97,1,91,61,0,61
1,97,1,95,0,36,-36
1,97,1,99,91,60,31
1,97,1,101,561,389,172
1,97,1,103,56,41,15
1,97,1,109,0,44,-44
1,97,1,115,34,38,-4
1,97,1,117,156,198,-42
1,97,1,121,35,0,35
1,97,1,123,0,29,-29
1,97,1,125,193,145,48
1,97,1,129,444,425,19
1,97,1,131,40,0,40
1,97,4,13,72,57,15
1,97,4,19,0,28,-28
1,97,6,37,133,59,74
1,97,6,59,37,0,37
1,97,6,65,25,0,25
1,97,6,73,91,96,-5
1,97,8,41,52,27,25
1,97,9,3,0,25,-25
1,97,11,1,0,26,-26
1,97,12,5,99,96,3
1,97,12,9,48,38,10
1,97,12,11,74,39,35
1,97,12,19,0,31,-31
1,97,12,31,113,126,-13
1,97,12,33,315,381,-66
1,97,12,57,124,103,21
1,97,12,69,41,0,41
1,97,12,71,39,0,39
1,97,12,73,75,57,18
1,97,12,86,127,45,82
1,97,12,91,180,115,65
1,97,12,95,57,68,-11
1,97,12,99,61,0,61
1,97,12,101,0,28,-28
1,97,12,103,56,47,9
1,97,12,105,33,40,-7
1,97,12,113,103,121,-18
1,97,12,117,29,35,-6
1,97,13,51,36,0,36
1,97,13,63,71,64,7
1,97,13,67,96,116,-20
1,97,13,89,135,126,9
1,97,13,121,116,174,-58
1,97,13,135,118,83,35
1,97,15,3,76,39,37
1,97,17,31,80,62,18
1,97,21,111,0,32,-32
1,97,22,19,26,39,-13
1,97,22,33,100,78,22
1,97,22,51,166,116,50
1,97,22,63,0,33,-33
1,97,22,71,106,130,-24
1,97,22,75,0,43,-43
1,97,22,103,91,95,-4
1,97,24,31,0,32,-32
1,97,26,99,24,0,24
1,97,26,125,48,0,48
1,97,26,163,89,38,51
1,97,28,35,75,75,0
1,97,28,39,202,183,19
1,97,28,41,61,74,-13
1,97,28,47,320,286,34
1,97,28,49,60,51,9
1,97,28,59,983,703,280
1,97,28,67,0,27,-27
1,97,28,73,35,57,-22
1,97,28,75,35,0,35
1,97,28,87,28,0,28
1,97,28,89,0,44,-44
1,97,28,109,31,0,31
1,97,28,121,49,36,13
1,97,28,153,0,34,-34
1,97,32,3,38,51,-13
1,97,36,47,0,29,-29
1,97,36,61,0,44,-44
1,97,36,103,27,0,27
1,97,37,51,44,36,8
1,97,37,119,50,37,13
1,97,37,133,43,46,-3
1,97,37,139,35,0,35
1,97,37,183,0,32,-32
1,97,39,35,46,0,46
1,97,39,49,28,0,28
1,97,40,109,37,0,37
1,97,40,143,0,49,-49
1,97,47,37,80,112,-32
1,97,47,65,0,40,-40
1,97,47,93,31,29,2
1,97,47,157,113,84,29
1,97,48,27,49,59,-10
1,97,48,29,45,53,-8
1,97,48,113,85,84,1
1,97,48,157,0,59,-59
1,97,48,167,44,27,17
1,97,48,201,205,305,-100
1,97,48,245,0,44,-44
1,97,48,339,30,35,-5
1,97,48,355,42,0,42
1,97,48,439,67,61,6
1,97,48,453,29,34,-5
1,97,51,59,0,47,-47
1,97,51,550,30,0,30
1,97,51,650,0,29,-29
1,97,51,810,60,0,60
1,97,53,33,25,0,25
1,97,53,53,0,32,-32
1,97,55,79,34,0,34
1,99,1,3,79,74,5
1,99,1,25,55,41,14
1,99,1,35,171,197,-26
1,99,1,53,103,84,19
1,99,1,73,0,40,-40
1,99,1,97,60,91,-31
1,99,1,101,49,78,-29
1,99,1,131,28,34,-6
1,99,12,33,46,47,-1
1,99,28,59,0,31,-31
1,101,1,1,1117,1620,-503
1,101,1,3,119,209,-90
1,101,1,5,123,72,51
1,101,1,7,0,25,-25
1,101,1,9,0,34,-34
1,101,1,11,186,160,26
1,101,1,13,220,144,76
1,101,1,15,89,72,17
1,101,1,17,77,35,42
1,101,1,21,109,146,-37
1,101,1,25,79,45,34
1,101,1,31,49,82,-33
1,101,1,33,0,39,-39
1,101,1,35,48,46,2
1,101,1,37,33,36,-3
1,101,1,39,58,63,-5
1,101,1,41,187,192,-5
1,101,1,43,0,50,-50
1,101,1,45,72,68,4
1,101,1,47,444,275,169
1,101,1,49,0,43,-43
1,101,1,51,2100,3100,-1000
1,101,1,53,45,58,-13
1,101,1,55,47,56,-9
1,101,1,59,0,28,-28
1,101,1,69,145,164,-19
1,101,1,73,694,1176,-482
1,101,1,77,49,45,4
1,101,1,81,365,455,-90
1,101,1,85,617,521,96
1,101,1,87,341,274,67
1,101,1,89,209,223,-14
1,101,1,91,75,51,24
1,101,1,97,389,561,-172
1,101,1,99,78,49,29
1,101,1,103,30,54,-24
1,101,1,105,48,0,48
1,101,1,109,255,233,22
1,101,1,113,82,70,12
1,101,1,115,40,34,6
1,101,1,117,178,421,-243
1,101,1,121,128,74,54
1,101,1,123,197,172,25
1,101,1,125,177,219,-42
1,101,1,127,0,32,-32
1,101,1,131,77,38,39
1,101,2,20,53,48,5
1,101,2,90,0,33,-33
1,101,4,13,50,34,16
1,101,4,19,0,37,-37
1,101,6,37,118,88,30
1,101,6,59,0,29,-29
1,101,6,73,49,75,-26
1,101,6,95,0,54,-54
1,101,8,41,98,65,33
1,101,11,1,36,34,2
1,101,12,5,64,62,2
1,101,12,9,0,48,-48
1,101,12,11,37,44,-7
1,101,12,31,77,108,-31
1,101,12,33,84,88,-4
1,101,12,57,77,125,-48
1,101,12,73,29,33,-4
1,101,12,86,63,42,21
1,101,12,91,95,158,-63
1,101,12,95,33,41,-8
1,101,12,99,48,0,48
1,101,12,103,0,27,-27
1,101,12,105,27,0,27
1,101,12,113,59,54,5
1,101,13,21,0,30,-30
1,101,13,51,45,30,15
1,101,13,63,85,102,-17
1,101,13,67,154,137,17
1,101,13,89,150,166,-16
1,101,13,97,0,28,-28
1,101,13,121,134,312,-178
1,101,13,135,107,132,-25
1,101,13,151,33,36,-3
1,101,13,153,53,53,0
1,101,13,215,99,112,-13
1,101,15,3,68,89,-21
1,101,17,31,63,85,-22
1,101,17,163,0,49,-49
1,101,18,97,30,0,30
1,101,21,111,0,35,-35
1,101,22,15,61,0,61
1,101,22,51,0,25,-25
1,101,22,71,45,94,-49
1,101,24,33,0,32,-32
1,101,25,17,38,0,38
1,101,25,25,0,27,-27
1,101,26,125,61,41,20
1,101,26,163,152,82,70
1,101,28,47,63,71,-8
1,101,28,49,0,26,-26
1,101,28,59,31,33,-2
1,101,32,3,93,100,-7
1,101,36,47,31,0,31
1,101,36,61,0,40,-40
1,101,37,51,57,66,-9
1,101,37,119,0,55,-55
1,101,37,133,31,0,31
1,101,37,183,0,34,-34
1,101,39,35,40,29,11
1,101,39,57,54,0,54
1,101,39,61,0,25,-25
1,101,39,113,42,34,8
1,101,40,109,44,0,44
1,101,45,19,28,27,1
1,101,45,63,0,38,-38
1,101,45,79,0,129,-129
1,101,45,85,0,50,-50
1,101,47,37,82,85,-3
1,101,47,65,0,47,-47
1,101,47,93,30,0,30
1,101,47,125,0,39,-39
1,101,47,149,36,0,36
1,101,47,157,58,59,-1
1,101,48,27,0,67,-67
1,101,48,29,121,115,6
1,101,48,85,0,31,-31
1,101,48,113,49,50,-1
1,101,48,121,0,32,-32
1,101,48,201,56,96,-40
1,101,48,439,0,58,-58
1,101,48,453,38,34,4
1,101,51,59,71,217,-146
1,101,51,153,44,88,-44
1,101,51,199,58,0,58
1,101,51,510,0,46,-46
1,101,51,810,37,34,3
1,103,1,3,55,60,-5
1,103,1,9,36,0,36
1,103,1,15,29,0,29
1,103,1,33,109,95,14
1,103,1,43,537,568,-31
1,103,1,55,0,31,-31
1,103,1,59,48,33,15
1,103,1,71,36,38,-2
1,103,1,73,234,234,0
1,103,1,77,156,126,30
1,103,1,79,889,870,19
1,103,1,81,26,44,-18
1,103,1,83,548,575,-27
1,103,1,89,1123,1147,-24
1,103,1,95,225,324,-99
1,103,1,97,41,56,-15
1,103,1,101,54,30,24
1,103,1,117,80,56,24
1,103,1,125,52,97,-45
1,103,1,133,54,53,1
1,103,12,9,29,0,29
1,103,12,33,30,0,30
1,103,12,57,32,0,32
1,103,12,91,32,0,32
1,103,13,67,30,0,30
1,103,13,121,0,38,-38
1,103,17,31,51,0,51
1,103,26,163,30,0,30
1,103,47,37,39,45,-6
1,103,47,125,37,0,37
1,103,48,201,30,0,30
1,105,1,7,38,54,-16
1,105,1,47,96,124,-28
1,105,1,65,51,94,-43
1,105,1,73,38,45,-7
1,105,1,91,46,0,46
1,105,1,101,0,48,-48
1,105,1,125,29,127,-98
1,107,1,57,0,35,-35
1,107,1,73,41,0,41
1,107,1,125,366,494,-128
1,107,28,87,125,66,59
1,109,1,1,0,44,-44
1,109,1,3,30,42,-12
1,109,1,5,59,72,-13
1,109,1,11,49,55,-6
1,109,1,13,38,0,38
1,109,1,31,233,253,-20
1,109,1,39,46,0,46
1,109,1,41,151,154,-3
1,109,1,45,84,98,-14
1,109,1,51,0,61,-61
1,109,1,67,29,0,29
1,109,1,69,96,105,-9
1,109,1,73,44,107,-63
1,109,1,81,51,58,-7
1,109,1,97,44,0,44
1,109,1,101,233,255,-22
1,111,1,15,104,104,0
1,111,1,17,110,64,46
1,111,1,27,107,56,51
1,111,1,29,59,70,-11
1,111,1,81,47,55,-8
1,111,1,121,0,35,-35
1,111,1,123,0,49,-49
1,111,13,45,93,97,-4
1,111,13,77,35,0,35
1,111,13,97,65,0,65
1,111,13,121,34,0,34
1,111,13,149,47,0,47
1,111,13,285,87,74,13
1,113,1,5,58,35,23
1,113,1,17,45,41,4
1,113,1,73,0,46,-46
1,113,1,81,1322,1605,-283
1,113,1,87,0,46,-46
1,113,1,101,70,82,-12
1,113,8,41,0,40,-40
1,113,12,5,0,30,-30
1,113,13,53,252,91,161
1,113,13,89,0,40,-40
1,113,13,121,0,70,-70
1,113,13,145,76,157,-81
1,113,13,215,2371,1988,383
1,113,37,51,0,43,-43
1,113,47,125,32,0,32
1,113,48,27,0,38,-38
1,113,53,53,50,0,50
1,115,1,3,0,51,-51
1,115,1,9,213,174,39
1,115,1,15,193,213,-20
1,115,1,21,48,0,48
1,115,1,43,49,69,-20
1,115,1,51,0,40,-40
1,115,1,55,294,339,-45
1,115,1,73,3325,1711,1614
1,115,1,81,30,0,30
1,115,1,89,42,63,-21
1,115,1,95,0,26,-26
1,115,1,97,38,34,4
1,115,1,101,34,40,-6
1,115,1,117,518,434,84
1,115,1,121,450,460,-10
1,115,1,125,90,47,43
1,115,1,127,33,60,-27
1,117,1,1,96,88,8
1,117,1,3,199,192,7
1,117,1,7,224,235,-11
1,117,1,9,102,83,19
1,117,1,15,123,105,18
1,117,1,21,686,656,30
1,117,1,43,57,90,-33
1,117,1,47,55,0,55
1,117,1,51,172,69,103
1,117,1,55,119,65,54
1,117,1,69,56,34,22
1,117,1,73,8111,5935,2176
1,117,1,77,63,23,40
1,117,1,81,158,175,-17
1,117,1,83,42,53,-11
1,117,1,89,159,177,-18
1,117,1,95,65,40,25
1,117,1,97,198,156,42
1,117,1,101,421,178,243
1,117,1,103,56,80,-24
1,117,1,115,434,518,-84
1,117,1,121,419,337,82
1,117,1,123,92,111,-19
1,117,1,125,386,333,53
1,117,1,127,134,79,55
1,117,1,133,0,29,-29
1,117,4,13,44,35,9
1,117,6,37,60,46,14
1,117,6,73,48,28,20
1,117,12,5,60,46,14
1,117,12,9,38,0,38
1,117,12,11,61,0,61
1,117,12,31,50,67,-17
1,117,12,33,81,32,49
1,117,12,57,76,0,76
1,117,12,86,71,36,35
1,117,12,91,86,0,86
1,117,12,95,72,60,12
1,117,12,99,54,0,54
1,117,12,103,66,26,40
1,117,12,105,50,0,50
1,117,12,109,0,35,-35
1,117,12,113,62,50,12
1,117,12,117,0,34,-34
1,117,12,127,31,0,31
1,117,12,131,37,0,37
1,117,13,51,36,0,36
1,117,13,57,0,37,-37
1,117,13,67,103,92,11
1,117,13,89,55,52,3
1,117,13,117,38,39,-1
1,117,13,121,116,106,10
1,117,13,135,152,80,72
1,117,13,215,31,41,-10
1,117,17,31,65,30,35
1,117,22,51,40,46,-6
1,117,22,71,0,48,-48
1,117,28,33,0,34,-34
1,117,28,47,39,0,39
1,117,28,87,43,0,43
1,117,28,89,47,35,12
1,117,28,121,42,0,42
1,117,37,119,45,50,-5
1,117,37,183,41,36,5
1,117,45,19,34,0,34
1,117,45,45,0,51,-51
1,117,47,37,72,123,-51
1,117,47,65,43,49,-6
1,117,47,93,33,56,-23
1,117,47,149,0,40,-40
1,117,47,157,137,72,65
1,117,47,187,0,77,-77
1,117,48,85,0,42,-42
1,117,48,113,42,42,0
1,117,48,121,0,48,-48
1,117,48,201,83,73,10
1,117,48,439,35,50,-15
1,117,51,59,0,35,-35
1,119,1,23,56,30,26
1,119,1,73,55,49,6
1,119,1,89,0,30,-30
1,119,1,91,52,67,-15
1,119,1,125,66,176,-110
1,119,28,75,65,74,-9
1,121,1,3,0,34,-34
1,121,1,9,41,0,41
1,121,1,15,983,1022,-39
1,121,1,21,36,46,-10
1,121,1,27,210,223,-13
1,121,1,29,38,37,1
1,121,1,37,320,274,46
1,121,1,51,41,44,-3
1,121,1,55,93,77,16
1,121,1,73,358,433,-75
1,121,1,81,31,61,-30
1,121,1,87,0,42,-42
1,121,1,89,45,62,-17
1,121,1,97,0,35,-35
1,121,1,101,74,128,-54
1,121,1,111,35,0,35
1,121,1,115,460,450,10
1,121,1,117,337,419,-82
1,121,1,123,142,97,45
1,121,1,125,36,66,-30
1,123,1,3,33,0,33
1,123,1,17,85,61,24
1,123,1,27,91,60,31
1,123,1,37,300,325,-25
1,123,1,51,223,174,49
1,123,1,73,206,111,95
1,123,1,81,267,301,-34
1,123,1,87,39,64,-25
1,123,1,97,29,0,29
1,123,1,101,172,197,-25
1,123,1,111,49,0,49
1,123,1,117,111,92,19
1,123,1,121,97,142,-45
1,125,1,1,35,56,-21
1,125,1,3,136,193,-57
1,125,1,7,402,363,39
1,125,1,9,52,28,24
1,125,1,15,87,45,42
1,125,1,21,68,29,39
1,125,1,23,50,0,50
1,125,1,25,66,24,42
1,125,1,33,44,32,12
1,125,1,43,36,49,-13
1,125,1,47,113,25,88
1,125,1,49,26,0,26
1,125,1,51,96,0,96
1,125,1,53,32,0,32
1,125,1,55,50,57,-7
1,125,1,57,268,221,47
1,125,1,63,281,176,105
1,125,1,65,623,654,-31
1,125,1,69,48,30,18
1,125,1,73,1498,1482,16
1,125,1,75,65,51,14
1,125,1,77,58,34,24
1,125,1,81,48,72,-24
1,125,1,89,177,199,-22
1,125,1,91,164,62,102
1,125,1,93,76,39,37
1,125,1,95,48,38,10
1,125,1,97,145,193,-48
1,125,1,101,219,177,42
1,125,1,103,97,52,45
1,125,1,105,127,29,98
1,125,1,107,494,366,128
1,125,1,115,47,90,-43
1,125,1,117,333,386,-53
1,125,1,119,176,66,110
1,125,1,121,66,36,30
1,125,1,127,138,117,21
1,125,1,131,25,0,25
1,125,1,133,38,0,38
1,125,4,13,0,42,-42
1,125,5,119,0,28,-28
1,125,6,37,32,28,4
1,125,6,73,32,0,32
1,125,12,5,46,27,19
1,125,12,31,57,61,-4
1,125,12,33,43,0,43
1,125,12,86,45,33,12
1,125,12,91,0,29,-29
1,125,13,67,56,63,-7
1,125,13,89,52,70,-18
1,125,13,97,28,0,28
1,125,13,121,51,92,-41
1,125,13,135,47,33,14
1,125,17,31,76,43,33
1,125,21,111,0,40,-40
1,125,22,51,0,50,-50
1,125,22,71,0,69,-69
1,125,22,87,0,26,-26
1,125,26,163,64,28,36
1,125,28,75,38,0,38
1,125,28,87,99,89,10
1,125,28,105,38,37,1
1,125,37,119,21,36,-15
1,125,37,133,0,25,-25
1,125,45,45,0,27,-27
1,125,47,37,51,72,-21
1,125,47,65,0,25,-25
1,125,47,93,0,25,-25
1,125,47,157,45,63,-18
1,125,48,113,30,0,30
1,125,48,201,30,49,-19
1,125,48,439,25,34,-9
1,125,48,453,0,26,-26
1,127,1,1,28,0,28
1,127,1,3,50,43,7
1,127,1,9,46,93,-47
1,127,1,15,0,29,-29
1,127,1,43,118,140,-22
1,127,1,57,79,62,17
1,127,1,73,941,891,50
1,127,1,77,0,30,-30
1,127,1,89,0,38,-38
1,127,1,93,99,91,8
1,127,1,95,35,0,35
1,127,1,101,32,0,32
1,127,1,115,60,33,27
1,127,1,117,79,134,-55
1,127,1,125,117,138,-21
1,127,1,133,369,237,132
1,129,1,3,71,53,18
1,129,1,23,47,30,17
1,129,1,25,137,161,-24
1,129,1,97,425,444,-19
1,129,28,41,0,36,-36
1,129,28,153,0,55,-55
1,131,1,25,111,106,5
1,131,1,47,62,74,-12
1,131,1,73,30,84,-54
1,131,1,91,0,40,-40
1,131,1,97,0,40,-40
1,131,1,99,34,28,6
1,131,1,101,38,77,-39
1,131,1,125,0,25,-25
1,133,1,43,136,141,-5
1,133,1,59,60,122,-62
1,133,1,73,64,64,0
1,133,1,77,0,32,-32
1,133,1,93,166,174,-8
1,133,1,103,53,54,-1
1,133,1,117,29,0,29
1,133,1,125,0,38,-38
1,133,1,127,237,369,-132
2,13,2,20,0,51,-51
2,13,6,73,27,0,27
2,13,53,33,25,39,-14
2,16,2,20,57,170,-113
2,16,6,29,0,38,-38
2,16,6,73,0,32,-32
2,16,15,3,26,0,26
2,16,53,33,35,134,-99
2,20,1,101,48,53,-5
2,20,2,13,51,0,51
2,20,2,16,170,57,113
2,20,2,50,372,202,170
2,20,2,68,53,42,11
2,20,2,70,143,75,68
2,20,2,90,848,645,203
2,20,2,100,30,0,30
2,20,2,110,252,169,83
2,20,2,122,845,1007,-162
2,20,2,130,82,44,38
2,20,2,150,260,124,136
2,20,2,164,75,50,25
2,20,2,170,1850,3415,-1565
2,20,2,180,230,133,97
2,20,2,185,196,118,78
2,20,2,188,181,138,43
2,20,2,201,40,0,40
2,20,2,220,65,75,-10
2,20,2,240,115,52,63
2,20,2,261,280,180,100
2,20,2,270,143,86,57
2,20,2,280,31,0,31
2,20,2,290,135,50,85
2,20,4,3,85,82,3
2,20,4,5,44,26,18
2,20,4,13,360,493,-133
2,20,4,19,97,256,-159
2,20,4,21,0,49,-49
2,20,4,25,22,46,-24
2,20,4,27,0,25,-25
2,20,5,85,0,85,-85
2,20,5,119,65,93,-28
2,20,6,1,65,39,26
2,20,6,7,0,32,-32
2,20,6,13,43,40,3
2,20,6,17,22,0,22
2,20,6,19,60,0,60
2,20,6,29,83,41,42
2,20,6,37,291,242,49
2,20,6,47,55,0,55
2,20,6,53,0,65,-65
2,20,6,59,84,65,19
2,20,6,61,0,35,-35
2,20,6,65,52,82,-30
2,20,6,67,130,120,10
2,20,6,71,141,123,18
2,20,6,73,195,175,20
2,20,6,75,29,34,-5
2,20,6,77,47,0,47
2,20,6,81,31,0,31
2,20,6,83,36,46,-10
2,20,6,85,39,52,-13
2,20,6,89,27,0,27
2,20,6,95,84,113,-29
2,20,6,97,41,0,41
2,20,6,111,27,36,-9
2,20,6,115,44,38,6
2,20,8,1,77,0,77
2,20,8,5,34,73,-39
2,20,8,13,0,38,-38
2,20,8,31,54,77,-23
2,20,8,35,0,36,-36
2,20,8,41,158,251,-93
2,20,8,59,42,65,-23
2,20,8,69,36,94,-58
2,20,8,77,0,48,-48
2,20,8,123,0,24,-24
2,20,10,1,45,63,-18
2,20,11,1,38,34,4
2,20,12,5,106,150,-44
2,20,12,11,37,49,-12
2,20,12,31,49,0,49
2,20,12,33,42,53,-11
2,20,12,57,35,78,-43
2,20,12,86,67,43,24
2,20,12,91,148,161,-13
2,20,12,95,48,92,-44
2,20,12,99,37,0,37
2,20,12,101,31,0,31
2,20,12,103,57,50,7
2,20,12,113,0,94,-94
2,20,12,117,40,0,40
2,20,13,51,40,0,40
2,20,13,67,0,32,-32
2,20,13,121,0,27,-27
2,20,13,153,50,82,-32
2,20,13,185,37,139,-102
2,20,13,215,42,62,-20
2,20,13,245,0,49,-49
2,20,15,1,71,85,-14
2,20,15,3,406,251,155
2,20,15,9,0,56,-56
2,20,16,1,68,146,-78
2,20,16,27,37,38,-1
2,20,16,39,65,193,-128
2,20,16,55,0,51,-51
2,20,16,57,0,37,-37
2,20,17,31,79,61,18
2,20,17,89,38,0,38
2,20,17,97,28,0,28
2,20,17,163,0,77,-77
2,20,18,89,37,0,37
2,20,18,97,40,29,11
2,20,20,61,0,36,-36
2,20,20,173,40,55,-15
2,20,21,47,45,39,6
2,20,21,111,53,34,19
2,20,22,15,0,42,-42
2,20,22,115,43,62,-19
2,20,24,3,40,109,-69
2,20,24,27,0,30,-30
2,20,24,31,42,35,7
2,20,24,33,26,53,-27
2,20,25,17,50,41,9
2,20,25,25,0,26,-26
2,20,26,81,44,0,44
2,20,26,125,44,0,44
2,20,26,161,28,0,28
2,20,27,37,34,0,34
2,20,27,53,50,71,-21
2,20,27,123,60,47,13
2,20,28,47,0,55,-55
2,20,28,87,32,0,32
2,20,29,95,0,29,-29
2,20,29,101,0,45,-45
2,20,29,169,51,40,11
2,20,30,13,57,35,22
2,20,30,29,39,41,-2
2,20,30,31,47,35,12
2,20,30,63,45,50,-5
2,20,30,111,42,52,-10
2,20,31,55,48,23,25
2,20,31,153,0,75,-75
2,20,32,3,308,493,-185
2,20,32,31,68,91,-23
2,20,33,11,35,0,35
2,20,34,5,60,64,-4
2,20,35,1,95,118,-23
2,20,35,9,0,41,-41
2,20,35,35,39,71,-32
2,20,35,45,0,46,-46
2,20,35,49,0,29,-29
2,20,36,45,65,0,65
2,20,36,47,39,0,39
2,20,36,61,0,39,-39
2,20,36,81,33,0,33
2,20,37,51,142,142,0
2,20,37,119,46,0,46
